ENROLLMENT_ID,PROBLEM,VIDEO,ACCESS1,WIKI,DISCUSSION,PAGE_CLOSE,NAVIGATE,LABLE
112567,40,7,31,1,7,7,15,1
112568,0,0,0,0,0,0,1,1
112573,0,3,6,0,0,3,2,1
112575,0,0,0,0,0,0,1,1
112576,0,0,0,0,0,0,1,1
112578,13,2,10,1,0,3,6,0
112579,3,1,10,1,11,6,7,1
112580,0,1,2,0,0,1,2,1
112581,1,3,28,21,364,10,19,0
112583,0,0,2,0,0,1,2,1
112584,64,28,84,0,0,13,10,0
112585,48,35,199,3,25,6,46,1
112587,0,3,14,0,0,6,3,1
112588,1,1,4,0,2,2,3,1
112589,0,3,4,1,1,2,3,1
112591,12,2,23,1,1,6,6,0
112595,0,0,0,0,0,0,1,1
112596,0,3,23,2,5,18,14,1
112597,2,3,7,0,4,1,5,1
112599,0,0,0,0,0,0,1,1
112600,7,2,13,0,12,1,8,1
112603,45,14,73,0,14,4,7,1
112604,0,2,8,0,0,1,4,1
112607,1,1,12,0,0,6,3,1
112609,33,78,148,2,21,38,19,1
112611,0,0,11,2,36,4,19,1
112612,0,1,10,1,1,5,8,0
112614,0,0,0,0,0,0,1,1
112616,38,62,204,30,67,80,171,0
112618,2,2,9,2,3,3,8,1
112625,0,0,0,0,0,0,1,1
112626,46,51,91,4,17,22,32,0
112627,16,10,43,2,18,16,34,1
112628,5,27,81,0,0,28,6,1
112629,0,1,2,0,0,1,5,1
112630,0,5,25,1,10,5,22,1
112632,36,16,56,0,0,19,3,1
112637,1,4,15,2,9,6,12,0
112640,13,3,6,2,3,1,9,1
112645,40,101,234,2,44,88,105,0
112646,36,28,53,0,1,1,5,0
112647,0,0,0,0,0,0,1,1
112648,0,0,0,0,1,0,6,0
112650,0,0,2,1,13,0,9,1
112651,20,2,12,0,0,4,6,1
112652,0,0,2,2,5,0,9,1
112653,0,0,3,0,0,0,7,1
112654,57,59,156,1,6,24,21,0
112655,0,0,0,0,0,0,2,1
112656,0,0,0,0,1,0,8,1
112658,0,0,0,0,0,0,1,1
112659,5,3,13,5,0,3,7,1
112662,0,4,5,0,13,3,2,1
112665,0,0,2,1,0,0,10,1
112667,0,2,7,0,0,4,5,1
112668,131,55,226,0,6,59,27,0
112669,0,0,0,0,0,0,1,1
112670,11,3,14,0,9,6,9,1
112671,0,1,6,0,0,1,4,1
112673,4,14,29,0,0,10,9,1
112674,0,0,0,0,0,0,1,1
112677,0,2,3,0,0,2,1,1
112678,0,0,0,0,0,0,1,1
112680,37,65,146,1,16,60,26,0
112681,0,0,0,0,0,0,2,1
112682,0,0,0,0,0,0,2,1
112683,0,0,0,0,0,0,2,1
112685,52,26,64,1,8,10,10,0
112687,14,10,23,0,0,6,2,1
112692,0,0,0,1,0,0,6,1
112693,0,1,2,0,0,1,2,1
112694,0,2,27,1,0,12,19,0
112697,0,0,0,0,0,0,1,1
112699,4,2,49,3,35,27,22,0
112700,0,10,38,1,3,24,24,1
112701,0,6,13,0,0,8,5,1
112703,0,3,8,0,0,3,2,1
112705,0,0,0,0,0,0,1,1
112706,0,0,0,0,0,0,1,1
112707,0,3,11,0,0,3,4,1
112708,0,0,0,0,0,0,1,1
112709,0,1,5,0,0,4,2,1
112711,0,0,0,0,0,0,2,1
112713,0,0,0,0,0,0,2,1
112714,0,0,0,0,0,0,2,1
112715,0,0,0,0,0,0,3,1
112716,0,0,0,0,0,0,1,1
112717,14,1,4,2,0,1,7,0
112718,0,0,0,0,0,0,1,1
112719,27,25,61,12,27,14,24,0
112720,0,3,4,0,0,3,2,1
112721,0,0,3,7,6,0,17,1
112722,0,0,0,0,0,0,2,1
112723,0,0,0,0,0,0,1,1
112724,0,0,0,0,0,0,1,1
112725,0,0,0,0,0,0,1,1
112727,0,0,3,0,0,0,10,1
112728,0,0,1,0,2,0,3,1
112729,13,11,51,1,4,29,8,1
112732,0,0,4,1,1,0,12,1
112734,0,0,2,0,0,0,4,1
112735,0,1,10,0,0,4,13,1
112736,0,1,2,0,0,1,2,1
112737,0,2,9,0,4,4,12,1
112738,0,3,8,0,1,3,6,1
112739,0,0,0,0,2,0,2,1
112741,0,0,0,0,0,0,1,0
112742,0,1,3,0,0,2,2,1
112743,0,0,2,0,0,1,2,1
112744,0,0,0,0,0,0,1,1
112747,0,2,3,0,0,1,2,0
112748,0,1,2,1,0,1,8,1
112749,0,0,0,0,0,0,2,1
112751,0,0,0,0,13,0,5,1
112754,0,0,0,0,0,0,6,1
112757,3,2,7,0,2,3,6,1
112759,1,2,12,0,0,4,6,1
112761,154,28,129,3,20,27,31,1
112762,2,7,29,56,5,20,27,0
112763,4,9,50,1,26,21,20,1
112765,0,2,18,1,1,9,9,1
112766,4,0,15,1,0,5,11,1
112767,0,2,6,0,0,3,5,1
112768,0,4,9,0,4,3,7,1
112769,0,0,0,1,0,0,6,1
112770,0,4,11,0,0,5,4,1
112773,10,14,34,1,10,20,12,0
112774,40,73,127,6,13,39,30,1
112775,0,0,2,1,0,0,7,1
112777,0,0,0,0,0,0,1,1
112778,0,3,12,0,2,5,8,1
112780,4,1,20,1,1,0,8,1
112782,0,0,0,0,0,0,1,1
112783,0,1,7,0,4,3,7,1
112787,15,17,43,0,2,9,3,1
112788,0,0,0,0,0,0,1,1
112789,21,42,63,0,2,23,12,0
112791,46,7,49,0,1,19,14,1
112792,0,1,8,0,0,5,2,1
112793,0,4,19,0,1,8,5,1
112794,0,4,8,0,0,3,2,1
112798,168,37,108,0,15,33,14,1
112799,0,0,0,0,0,0,1,1
112800,0,1,2,0,0,1,2,0
112801,0,0,0,0,0,0,2,1
112803,14,7,26,4,15,11,20,1
112805,4,3,4,0,0,1,1,1
112807,3,4,10,1,1,5,11,1
112808,66,36,123,2,85,27,40,1
112812,5,2,14,3,13,2,10,1
112813,2,3,13,1,0,6,11,1
112815,24,47,87,2,39,17,22,0
112816,0,0,2,0,0,0,4,1
112817,0,0,9,0,6,0,3,1
112818,2,5,13,0,0,2,2,1
112819,0,1,2,0,0,1,2,1
112821,9,6,18,0,0,6,4,1
112823,0,0,0,0,0,0,2,1
112824,44,57,113,0,24,24,14,0
112825,47,53,140,0,20,21,8,0
112826,20,18,59,2,30,35,31,0
112829,0,1,2,0,0,1,2,1
112830,0,2,7,0,0,3,2,1
112835,36,29,103,8,89,50,43,1
112837,0,0,0,0,4,0,4,1
112838,4,8,22,1,1,10,10,1
112840,0,42,92,2,0,21,16,1
112841,10,8,37,1,12,19,8,0
112843,0,2,5,0,0,1,2,1
112844,0,0,6,0,0,1,3,1
112846,0,1,2,0,0,0,3,1
112847,0,1,2,0,0,1,4,1
112848,8,4,11,0,10,6,6,1
112849,56,34,82,3,14,26,17,1
105306,0,0,0,0,0,0,1,1
105307,0,0,0,0,0,0,1,1
105308,0,0,0,0,0,0,1,1
105312,0,0,0,0,0,0,1,1
105315,2,1,7,0,0,1,3,1
105317,5,1,3,0,0,2,2,1
105318,0,0,0,0,0,0,1,1
105321,0,0,0,0,0,0,3,1
105322,0,0,0,0,0,0,1,1
105324,11,3,13,0,3,0,7,1
105331,0,0,5,0,5,3,5,1
105332,27,3,6,0,0,0,1,1
105335,0,2,4,0,1,3,2,1
105340,5,1,3,0,0,2,2,1
105341,25,0,12,0,0,11,2,1
105343,0,1,10,1,3,4,11,1
105345,2,3,7,0,0,4,2,1
105347,28,3,48,1,10,1,15,0
105349,137,68,327,3,85,5,49,0
105351,6,0,8,0,1,0,6,1
105353,7,0,4,0,0,1,2,0
105358,0,0,0,0,0,0,1,1
105360,0,0,5,0,0,0,2,1
105363,0,2,9,1,3,7,5,1
105365,0,2,6,0,0,3,3,1
105366,0,0,0,0,0,0,1,1
105368,0,0,2,0,0,0,1,1
105370,0,0,0,0,0,0,1,1
105371,0,3,6,0,0,4,4,1
105373,0,0,0,0,0,0,1,1
105374,67,0,48,0,0,0,3,0
105375,0,0,0,0,0,0,1,1
105376,0,2,10,0,0,1,3,1
105377,0,3,8,1,1,6,6,1
105379,0,6,12,0,3,8,4,1
105380,33,0,45,1,6,1,10,1
105381,5,5,9,0,0,7,3,1
105382,0,1,2,0,0,1,2,1
105383,0,0,0,0,0,0,1,1
105387,2,0,10,0,3,0,1,1
105388,0,2,6,0,0,3,5,1
105389,0,9,24,0,0,19,3,1
105391,4,1,4,0,0,2,2,1
105393,0,0,0,0,0,0,1,1
105394,0,0,0,0,1,0,2,1
105395,0,0,0,0,0,0,1,1
105397,0,0,2,0,0,0,2,1
105398,0,0,0,0,0,0,1,1
105400,0,4,11,0,3,7,5,1
105401,6,4,8,0,0,5,1,0
105403,0,4,5,0,0,4,2,1
105404,0,1,3,2,0,1,5,1
105405,13,4,13,0,1,6,9,1
105407,0,0,3,0,0,0,2,1
105408,4,4,12,1,0,8,6,1
105409,0,0,0,0,0,0,1,1
105412,0,1,2,0,0,1,3,1
105413,0,4,10,0,0,6,2,1
105417,20,5,28,2,7,12,23,1
105422,0,0,0,0,0,0,1,1
105423,6,1,10,0,0,6,3,1
105424,0,1,10,1,1,3,2,1
105426,9,11,45,2,0,17,5,0
105429,0,1,5,0,4,2,1,1
105430,0,3,4,0,0,3,3,1
105431,0,1,6,0,0,4,4,1
105432,38,0,28,4,2,1,24,1
105433,0,0,0,0,0,0,1,1
105435,0,0,2,0,0,1,1,1
105437,0,0,0,0,0,0,1,1
105439,0,0,0,0,0,0,2,1
105443,0,1,1,1,1,1,5,1
105444,0,0,0,0,0,0,1,1
105445,134,9,70,0,4,28,22,0
105446,18,12,29,2,9,19,8,1
105447,0,0,0,0,0,0,1,1
105448,0,0,0,0,0,0,1,1
105451,0,1,2,0,0,1,1,1
105453,0,1,3,0,0,1,2,1
105454,0,1,2,0,0,1,2,1
105455,8,13,21,0,21,19,3,1
105456,0,0,0,0,0,0,1,1
105457,0,0,0,0,0,0,1,1
105459,0,0,0,0,0,0,1,0
105461,0,0,0,0,1,0,3,1
105464,0,1,2,0,0,1,3,1
105465,0,0,0,0,0,0,3,1
105469,0,2,6,0,0,2,7,1
105470,0,1,2,0,0,1,3,1
105471,0,4,51,0,3,13,10,1
105473,0,0,0,0,0,0,1,1
105479,7,1,11,0,0,1,4,1
105480,0,3,10,0,0,6,3,1
105481,13,0,80,0,11,2,21,1
105483,25,16,39,0,4,27,15,0
105484,0,1,4,0,0,1,1,1
105485,0,1,2,0,1,1,5,1
105487,4,1,13,1,5,2,4,1
105488,0,0,0,0,0,0,3,1
105489,0,1,2,0,0,1,2,1
105491,0,3,4,0,0,3,1,0
105492,0,5,12,0,0,3,5,1
105493,0,3,10,0,0,4,2,1
105495,0,0,0,0,0,0,2,1
105496,16,12,31,24,4,24,16,1
105497,0,1,2,0,0,1,2,1
105499,0,0,0,0,0,0,4,1
105500,25,17,30,2,35,26,15,1
105501,1,1,3,0,0,2,3,1
105502,0,0,0,0,0,0,1,1
105503,6,1,4,0,0,2,2,1
105504,0,2,5,0,0,3,2,1
105505,0,2,10,0,0,3,7,1
105506,0,1,5,0,1,3,6,1
105507,0,2,4,0,0,3,3,1
105508,0,1,13,0,1,1,9,1
105511,0,1,2,0,0,1,2,1
105512,0,1,5,1,2,3,5,1
105513,16,7,25,2,7,13,10,1
105514,0,1,2,0,0,1,4,1
105517,0,2,3,0,0,2,4,1
105518,0,1,2,0,0,1,3,1
105519,0,0,0,0,0,0,1,1
105521,20,13,56,2,61,25,28,1
105524,5,1,5,0,0,2,4,1
105525,0,1,2,0,6,1,2,1
105527,0,0,5,0,0,0,5,1
105528,0,0,0,0,0,0,2,1
105530,0,6,8,1,0,7,6,1
105532,0,1,3,0,0,1,1,1
105537,11,15,78,1,0,41,17,1
105538,0,0,0,0,0,0,2,1
105541,5,2,4,0,0,3,2,1
105543,0,0,0,0,0,0,2,0
105544,0,0,0,0,0,0,1,1
105546,0,7,12,0,0,3,3,1
105549,0,1,4,0,0,2,4,1
105550,7,2,28,4,22,11,17,1
105551,6,9,33,0,0,8,2,0
105552,0,0,0,0,0,0,7,1
105553,0,0,2,0,0,1,4,1
105554,0,7,12,3,1,10,10,1
105559,228,25,159,1,2,8,30,1
105560,14,1,12,0,8,4,1,1
105561,0,0,0,0,0,0,1,1
105564,0,1,3,0,0,2,1,1
105568,0,2,4,0,0,3,2,1
105570,0,0,0,0,0,0,1,1
105572,0,0,0,0,0,0,1,1
105575,0,0,0,0,0,0,1,1
105576,22,12,36,4,25,26,22,1
105577,0,0,0,0,0,0,2,1
105578,0,0,3,2,1,0,7,1
105579,21,0,31,1,0,1,11,0
105580,0,0,0,0,0,0,1,1
105581,0,0,10,0,1,0,2,1
105582,290,26,124,0,0,45,15,1
105588,6,8,21,3,9,13,21,1
105589,9,0,14,0,0,1,1,1
105591,0,1,3,4,0,2,6,1
105592,0,0,0,0,0,0,1,1
105596,0,0,3,0,0,0,2,1
105598,0,0,0,0,0,0,1,1
105600,0,0,0,0,0,0,1,1
105601,2,9,17,0,1,14,4,1
105603,15,6,23,0,10,12,4,1
105605,0,1,2,0,0,1,1,1
105606,0,0,0,0,0,0,1,1
105608,0,0,0,0,0,0,1,1
105610,0,0,0,0,0,0,1,1
105611,0,0,0,0,0,0,1,1
105614,0,1,2,0,0,1,2,1
105615,33,7,73,2,9,26,20,0
105616,0,0,6,0,0,1,2,1
105618,0,0,0,0,0,0,1,1
105622,0,2,11,0,0,2,4,1
105623,0,0,0,0,0,0,2,1
105624,10,0,27,0,3,9,2,1
105626,0,9,24,0,16,17,18,0
105627,0,2,3,0,0,2,2,1
105628,3,1,3,0,0,2,1,1
105629,9,5,25,0,0,11,4,1
105633,0,1,2,0,0,1,1,1
105634,2,3,7,1,7,5,7,1
105636,5,0,6,0,0,0,5,1
105637,0,1,6,0,10,2,3,1
105638,0,2,7,0,6,2,3,1
105639,9,28,55,10,49,43,23,0
105640,19,0,25,1,21,11,16,1
105641,6,2,9,0,0,2,2,1
105642,0,0,2,0,0,1,1,1
105644,0,7,13,1,3,6,6,1
105645,0,0,0,0,0,0,1,1
105646,0,0,2,1,0,1,3,1
105647,0,19,33,0,0,16,4,1
105649,0,1,12,0,0,4,8,0
105651,12,8,34,2,2,25,10,1
105652,0,1,4,0,0,1,3,1
105653,0,0,5,0,0,0,2,1
105654,0,1,2,0,0,1,2,1
105656,0,0,0,0,0,0,4,1
105658,0,1,3,0,1,1,2,1
105662,0,1,3,1,0,2,5,1
105665,0,0,5,0,0,0,4,1
105666,0,4,15,2,4,8,13,1
105668,0,0,0,0,0,0,1,1
105669,0,4,17,0,3,11,3,0
105671,0,1,8,0,0,3,4,1
105672,0,2,4,0,0,2,2,1
105676,0,1,6,0,0,3,6,1
105677,0,1,4,0,0,2,4,1
105678,0,1,7,0,0,1,3,1
105681,0,1,5,0,3,2,3,1
105684,0,1,2,0,0,1,2,1
105685,0,1,2,0,0,1,3,1
105690,0,0,0,0,0,0,1,1
105691,0,0,0,0,0,0,1,1
105693,0,2,11,0,0,4,2,1
105694,6,1,8,0,0,2,1,1
105695,0,1,5,0,0,2,1,1
105696,0,0,0,0,0,0,1,1
105698,0,0,0,0,0,0,2,1
105699,0,0,0,0,0,0,2,1
105700,0,2,9,0,0,2,3,1
105701,20,8,13,0,0,11,4,0
105703,0,0,0,0,3,0,3,1
105706,0,0,0,0,0,0,1,1
105707,0,1,2,0,0,1,2,1
105708,0,0,4,0,0,2,1,1
105711,0,0,0,0,0,0,1,1
105712,0,3,4,0,0,3,2,1
105713,0,0,0,0,0,0,2,1
105716,0,0,0,0,0,0,4,1
105719,0,1,2,0,0,1,2,1
105722,4,3,21,4,2,5,9,1
105723,0,2,13,0,0,10,9,1
105724,0,8,23,0,0,15,6,1
105725,21,7,113,2,1,24,29,0
105726,30,22,41,0,0,30,17,1
105729,20,0,57,0,4,2,6,1
105730,6,5,25,2,4,10,21,1
105731,0,0,0,0,0,0,1,1
105734,0,5,27,0,8,13,11,1
105735,4,6,19,1,1,13,8,1
105736,0,0,2,0,0,1,1,1
105737,0,4,6,0,0,4,2,1
105738,0,0,0,0,0,0,1,1
105742,0,1,10,0,10,4,7,1
105743,0,3,10,0,3,7,5,1
105744,0,0,2,0,0,1,1,1
105745,0,0,2,0,0,1,2,0
105746,0,2,5,0,0,3,2,1
105747,0,0,0,0,0,0,1,1
105749,0,0,0,0,0,0,1,1
105750,0,0,0,0,0,0,1,1
105751,0,1,7,0,0,1,2,1
105752,0,0,9,0,0,5,3,1
105753,18,0,14,0,0,1,4,0
105754,7,9,38,1,6,17,9,1
105755,0,0,3,0,0,2,5,1
105758,0,0,13,2,1,0,20,1
105760,4,5,16,0,0,13,2,1
105763,0,0,0,0,0,0,1,1
105764,0,0,29,0,0,0,1,1
105765,0,2,5,0,0,3,3,1
105767,36,18,73,1,12,32,9,0
105769,0,0,0,0,0,0,1,1
105771,0,1,4,0,0,2,2,1
105772,30,19,50,0,2,1,3,1
105774,0,0,2,0,0,1,2,1
105775,0,0,2,0,0,0,2,1
105777,0,0,6,0,0,0,8,1
105778,0,1,3,0,0,2,1,1
105779,0,8,11,0,0,3,10,1
105780,0,0,2,0,0,0,3,1
105782,48,10,154,0,3,37,23,1
105783,0,0,0,0,0,0,1,1
105784,0,1,2,0,0,1,5,1
105787,8,7,29,0,0,25,6,0
105788,0,0,2,0,0,1,3,1
105791,0,0,0,0,0,0,2,1
105792,0,0,0,0,0,0,1,1
105793,0,1,7,0,0,3,1,1
105795,9,20,78,1,1,39,16,1
105796,0,0,0,0,1,0,5,1
105800,0,2,41,0,2,4,10,0
105802,0,2,8,0,0,4,5,1
105803,0,1,2,0,0,0,2,1
105805,0,1,3,0,0,2,1,1
105806,0,2,6,0,0,2,3,1
105807,0,0,0,0,0,0,1,1
105809,0,1,5,0,0,2,1,1
105810,0,0,0,0,0,0,2,1
105811,0,1,2,0,0,1,4,1
105812,0,1,5,0,0,1,1,1
105813,0,2,4,1,1,3,7,1
105815,0,2,14,0,3,0,3,1
105816,0,0,2,0,0,1,5,1
105817,0,1,2,0,0,1,1,0
105818,0,2,6,0,0,3,7,1
105819,0,0,0,0,0,0,1,1
105822,0,0,5,1,1,0,6,1
105823,0,0,0,0,0,0,2,1
105824,2,8,26,2,2,18,10,1
105825,14,0,48,0,0,1,4,1
105826,0,0,0,0,0,0,2,1
105828,0,0,16,0,0,8,4,1
105829,32,10,53,4,9,39,54,1
105833,0,1,2,0,0,1,3,1
105835,0,0,2,0,0,1,3,1
105836,0,2,3,0,0,2,2,1
105837,0,8,31,1,2,14,12,1
105839,0,2,26,0,26,16,23,0
105841,57,8,133,0,1,7,20,0
105843,21,11,64,1,3,26,15,1
105844,0,0,0,0,0,0,1,1
105846,0,0,0,0,0,0,1,1
105847,0,0,0,0,0,0,1,1
105848,0,1,3,0,0,1,1,1
105850,0,0,0,0,0,0,1,1
105851,0,1,6,0,0,3,4,1
105852,0,0,0,0,0,0,2,1
105853,20,3,30,0,0,19,7,1
105854,10,8,17,1,0,6,4,1
105855,0,0,0,0,0,0,2,1
105856,0,2,10,0,0,3,4,1
105857,27,26,113,4,4,76,28,0
105858,0,0,2,0,0,0,1,1
105859,0,0,0,0,0,0,1,1
105860,0,0,6,0,3,1,3,1
105864,0,0,2,0,0,1,3,1
105865,0,0,2,0,0,0,4,1
105868,0,0,0,0,0,0,2,1
105870,0,0,0,0,0,0,1,1
105871,0,0,0,0,0,0,1,1
105872,0,0,0,0,0,0,1,1
105873,0,0,0,0,0,0,2,1
105875,0,0,0,0,0,0,1,1
105879,0,0,0,0,0,0,2,1
105882,0,0,2,0,0,1,3,1
105883,0,0,0,0,0,0,1,1
105885,0,0,2,0,0,1,1,1
105886,0,0,5,1,2,0,9,1
105888,0,0,0,0,0,0,1,1
105890,0,0,0,0,0,0,1,1
105892,0,1,2,0,0,1,1,1
105893,0,0,0,0,0,0,2,1
105896,0,1,2,0,0,1,2,1
105898,0,0,0,0,0,0,1,1
105900,19,23,83,0,0,47,13,0
105901,0,0,0,0,0,0,1,1
105903,0,0,0,0,0,0,2,1
105906,0,0,0,0,0,0,1,1
105907,0,0,0,0,0,0,1,1
105908,0,0,2,0,0,1,3,1
105909,0,2,32,0,0,2,3,0
105910,0,0,0,0,0,0,1,1
105911,0,0,0,0,0,0,1,1
105913,0,0,0,0,0,0,1,1
105915,0,10,15,0,0,12,3,0
105916,0,0,0,0,0,0,3,1
105917,0,0,0,0,0,0,3,1
105919,0,0,0,0,0,0,2,1
105920,20,18,43,1,0,30,8,1
105921,8,14,34,0,0,24,4,0
105923,0,0,0,0,0,0,1,1
105925,0,0,2,0,0,2,3,1
105926,0,0,0,0,0,0,1,1
105927,0,0,0,0,0,0,1,1
105930,0,0,2,0,0,0,2,1
105931,2,3,9,1,5,7,6,1
105933,4,0,5,1,3,4,11,1
105936,37,27,181,13,47,75,53,0
105938,42,31,111,1,2,71,30,0
105939,0,4,14,0,0,11,6,0
105943,0,1,5,1,1,1,6,1
105944,0,0,4,0,0,1,1,1
105945,0,0,0,0,0,0,2,1
105947,0,0,0,0,0,0,1,1
105950,0,1,3,0,0,1,3,1
105951,0,12,29,0,0,20,6,1
105957,0,2,4,1,2,2,4,1
105958,0,0,0,0,0,0,2,1
105961,0,0,18,2,0,7,12,1
105962,1,1,21,1,6,1,7,1
105963,29,16,49,0,0,33,2,1
105964,0,8,64,0,0,18,15,1
105965,0,2,4,0,0,3,2,1
105966,0,0,0,0,0,0,2,1
105970,0,0,9,0,0,1,3,0
105971,0,0,0,0,0,0,1,1
105972,56,38,75,0,0,56,10,1
105973,0,0,8,0,0,3,3,1
105974,7,13,50,0,3,29,13,0
105975,0,0,10,0,0,1,3,0
105976,0,0,0,0,0,0,2,1
105977,0,0,3,0,0,2,2,1
105981,0,0,0,0,0,0,1,1
105982,0,0,0,0,0,0,1,1
105983,0,0,0,0,0,0,1,1
105984,0,3,9,0,0,5,3,1
105987,0,0,0,0,0,0,1,1
105988,0,0,8,1,1,1,10,1
105989,0,0,0,0,0,0,1,1
105990,0,0,4,0,0,0,6,1
105992,0,0,0,0,0,0,2,1
105993,0,1,2,0,0,1,3,1
105994,0,0,0,0,0,0,2,1
105997,5,6,24,1,3,16,13,0
105998,0,2,8,0,0,1,4,1
105999,0,0,6,0,0,2,3,1
106002,0,0,2,0,1,0,3,1
106003,0,1,4,0,0,1,3,1
106004,8,6,29,0,0,12,8,1
106005,0,0,0,0,0,0,1,1
106006,0,0,3,0,0,1,2,1
106008,0,0,0,0,0,0,1,1
106009,0,0,2,0,0,0,2,1
106010,0,1,2,0,0,1,2,1
106012,0,0,0,0,0,0,2,1
106013,0,0,0,0,0,0,1,1
106014,0,1,4,0,0,3,2,1
106018,19,10,83,3,7,41,39,0
106019,0,0,0,0,0,0,1,1
106021,0,0,0,0,0,0,3,1
106022,5,3,8,0,1,3,4,1
106026,0,4,24,0,0,15,21,0
106028,0,1,2,0,0,1,1,1
106029,0,0,0,0,0,0,2,1
106030,0,1,3,0,1,2,5,0
106031,0,1,2,0,0,1,2,1
106033,0,1,2,0,0,1,1,1
106034,0,2,8,0,18,6,8,1
106035,0,0,0,0,0,0,2,1
106037,0,0,0,0,0,0,4,1
106042,0,1,10,2,5,1,12,1
106043,0,0,0,0,0,0,1,1
106044,11,5,11,0,1,4,17,1
106046,0,1,3,0,0,1,5,1
106047,0,0,0,0,0,0,4,1
106049,0,0,5,0,0,2,2,1
106052,0,0,0,0,0,0,1,1
106053,6,4,40,0,5,4,10,1
106054,0,0,0,0,0,0,1,1
106056,0,0,0,0,0,0,2,0
106057,0,8,11,0,0,8,2,1
106058,0,0,2,1,1,0,6,1
106061,19,3,17,1,16,7,14,1
106065,0,0,21,0,0,0,2,1
106068,18,22,36,2,24,27,17,0
106071,0,1,3,0,0,1,2,1
106072,0,0,22,0,0,13,7,1
106074,0,1,2,0,0,1,1,1
106079,0,1,4,0,0,3,2,1
106081,0,0,0,0,0,0,1,1
106083,0,1,2,0,0,1,4,1
106084,0,0,0,0,0,0,3,1
106085,0,0,0,0,0,0,2,1
106087,0,1,3,0,0,2,2,1
106088,0,1,9,0,0,1,2,1
106089,0,9,10,0,4,3,4,1
106092,0,0,0,0,0,0,1,1
106093,0,0,0,0,0,0,1,0
106096,0,0,0,1,0,0,4,1
106097,8,1,14,1,6,7,5,1
106098,0,6,24,0,0,6,2,1
106099,0,1,2,0,0,1,6,1
106100,0,0,0,0,0,0,1,1
106101,0,2,10,0,0,3,6,1
106102,19,3,13,0,1,1,2,1
106107,0,0,0,0,0,0,2,1
106109,0,0,0,0,0,0,1,1
106110,0,5,11,0,0,1,2,1
106111,0,3,4,0,0,3,3,1
106113,0,13,48,0,6,28,11,1
106114,0,1,4,0,0,1,1,1
106117,0,0,1,0,0,0,1,1
106119,0,1,4,0,0,2,1,1
106121,0,0,3,0,0,0,3,1
106122,0,1,5,0,0,3,2,1
106123,0,0,0,0,0,0,1,1
106124,0,0,0,0,0,0,1,1
106125,0,1,2,0,0,1,1,1
106127,0,1,2,2,3,1,7,1
106131,15,9,25,0,0,1,3,1
106133,0,1,2,0,0,1,1,1
106134,0,1,25,0,24,0,16,1
106137,0,0,0,0,0,0,1,1
106138,0,6,11,0,0,8,5,1
106139,0,2,10,0,1,8,4,1
106140,0,0,3,0,0,1,2,1
106142,0,0,0,0,0,0,4,1
106143,0,2,7,0,0,3,2,1
106144,0,2,3,0,0,2,2,1
106146,0,1,3,0,0,2,2,1
106153,0,1,1,0,0,1,3,1
106156,0,0,1,0,0,0,2,0
106158,0,1,2,0,0,1,2,1
106162,0,0,3,0,1,2,2,1
106164,0,1,2,0,0,1,2,1
106168,0,6,6,2,4,6,4,1
106170,0,0,0,3,0,0,6,1
106171,0,1,3,0,0,0,1,1
106172,0,0,0,0,0,0,4,1
106175,0,1,2,0,0,1,6,1
106178,0,0,0,0,0,0,2,1
106179,0,6,20,1,13,7,10,1
106180,0,0,0,0,0,0,3,1
106181,0,0,0,0,0,0,4,1
106182,0,0,0,0,0,0,2,1
106183,0,0,0,0,0,0,2,1
106191,0,0,2,1,28,1,3,1
106193,0,3,4,2,0,3,4,1
106195,0,2,28,0,2,1,10,1
106197,0,0,0,0,0,0,1,1
106198,0,13,35,1,10,13,6,1
106201,0,3,9,1,0,2,10,1
106202,0,0,0,0,0,0,1,1
106204,0,0,0,0,0,0,1,1
106205,0,3,11,0,0,3,2,1
106206,0,0,0,0,0,0,1,1
106208,0,0,0,0,0,0,1,1
106209,0,10,17,0,0,13,3,1
106214,0,0,0,0,0,0,1,1
106215,0,0,10,1,0,0,25,0
106216,0,3,7,0,3,4,3,1
106217,0,0,0,0,0,0,1,1
106219,0,3,6,0,0,3,5,1
106221,0,11,42,0,16,24,12,1
106223,0,0,0,0,0,0,3,1
106224,63,47,111,4,30,37,36,1
106228,0,2,5,0,0,3,2,1
106229,0,1,3,0,1,2,4,1
106232,0,0,0,0,0,0,1,1
106233,0,0,2,0,0,0,4,1
106234,0,1,2,0,0,1,1,1
106236,0,3,4,0,0,2,1,1
106237,0,1,5,0,0,2,2,1
106240,0,4,5,0,0,4,4,1
106242,38,14,43,0,0,9,11,1
106243,0,0,0,0,0,0,1,1
106245,0,0,0,0,0,0,1,1
106249,0,6,9,2,0,5,4,1
106252,62,45,95,0,55,32,12,1
106253,0,0,11,1,5,0,14,1
106254,0,0,0,0,0,0,1,1
106255,0,0,5,0,0,0,7,1
106257,0,0,0,0,0,0,4,0
106258,0,0,0,0,0,0,1,1
106259,0,0,4,1,1,3,8,1
106260,0,0,0,0,0,0,1,1
106262,0,0,2,0,0,0,1,1
106263,0,0,0,0,0,0,8,0
106265,0,0,0,0,1,0,1,1
106266,0,1,3,0,0,1,2,1
106268,0,9,22,1,54,13,11,0
106269,0,2,3,0,0,1,2,1
106270,0,0,0,0,0,0,1,1
106272,0,0,6,1,0,0,5,1
